system:index,AOD,AtmosphericMoisture,BulkDensity,Clay,Copper,Elevation,Iron,LST,NDVI,NDWI,NO2,Nitrogen,Rain,SAVI,SO2,Sand,Slope,SoilMoisture,Temp,date,green_fraction,month,pH,year,.geo
36_590,0.3893055555555555,14.157302536503039,1.36,23.2,0.557,846,1.16,27.385000000000048,0.22879595,-0.24191976,4.135239172027165E-5,24.1,0.0,0.3431483795757722,-2.1765743660258423E-5,55.7,1.0500628,0.20748252,21.207835954235406,2022-01,0.51680017,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5580820092294,12.827357531562527]}"
36_591,0.3883333333333333,14.157302536503039,1.35,23.2,0.557,869,1.16,27.690000000000055,0.17263247,-0.17435338,4.105059958343423E-5,24.4,0.0,0.2589155348600257,-8.457842504795863E-6,55.7,3.2695823,0.20748252,21.207835954235406,2022-01,0.51689845,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56257358564994,12.827357531562527]}"
36_592,0.37,14.157302536503039,1.34,25.2,0.534,912,1.26,27.180000000000007,0.24776897,-0.26937264,4.1654040922837545E-5,22.7,0.0,0.3716036248752283,-1.520000858445843E-4,53.4,1.6973178,0.20748252,21.207835954235406,2022-01,0.51794887,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57604831491176,12.827357531562527]}"
36_593,0.36677777777777776,14.157302536503039,1.35,24.1,0.535,923,1.205,26.910000000000025,0.24775982,-0.23065123,4.109034463250845E-5,20.3,0.0,0.37159353640607495,9.765809032007207E-6,53.5,1.0254318,0.21482986,21.207835954235406,2022-01,0.5358428,36.0,6.3,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60299777343533,12.827357531562527]}"
36_594,0.35936842105263156,14.160455363283916,1.37,29.8,0.48,891,1.4900000000000002,27.625000000000057,0.29279602,-0.3475655,3.3533837618081096E-5,17.8,0.0,0.4391273082256166,-1.7858607890067904E-4,48.0,0.693831,0.21616994,20.944006569154908,2022-01,0.51162136,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7152871839503,12.827357531562527]}"
36_595,0.3636060606060606,14.585795585058122,1.38,22.9,0.556,734,1.145,29.07000000000005,0.34133115,-0.31496733,3.439018667363915E-5,18.6,0.0,0.5119314904034006,2.3475353528396896E-4,55.6,0.95710605,0.21296927,21.86276286955797,2022-01,0.548735,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45926732797625,12.822865955141928]}"
36_596,0.34839393939393937,14.585795585058122,1.34,23.5,0.556,792,1.175,28.620000000000005,0.3460049,-0.29105625,4.0432649189562935E-5,22.2,0.0,0.518915702600729,-1.2157300828463585E-4,55.6,1.3383162,0.20748252,21.86276286955797,2022-01,0.55092835,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5131662450234,12.822865955141928]}"
36_597,0.34006060606060606,14.585795585058122,1.34,24.0,0.554,770,1.2000000000000002,27.710000000000036,0.44809163,-0.39712682,3.937543312114146E-5,19.5,0.0,0.6720266444400229,1.1804035656411066E-4,55.4,1.6058093,0.20748252,21.86276286955797,2022-01,0.57630616,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53113255070576,12.822865955141928]}"
36_598,0.34881081081081083,14.585795585058122,1.33,23.1,0.55,794,1.155,27.110000000000014,0.47280353,-0.41029853,3.937543312114146E-5,23.4,0.0,0.7090860990524573,1.1804035656411066E-4,55.0,3.0313973,0.20748252,21.86276286955797,2022-01,0.5936396,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53562412712637,12.822865955141928]}"
36_599,0.3617567567567568,14.585795585058122,1.33,23.9,0.523,852,1.195,27.095000000000027,0.3763097,-0.388967,4.123282522156218E-5,25.3,0.0,0.5643835607550017,6.53060576607513E-5,52.3,1.9308071,0.20748252,21.86276286955797,2022-01,0.53419083,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54909885638818,12.822865955141928]}"
36_600,0.39639473684210524,14.157302536503039,1.35,24.9,0.521,936,1.245,27.510000000000048,0.28026387,-0.2742513,4.115611119881024E-5,23.1,0.0,0.42034692847993277,-1.1112101803140959E-4,52.1,0.60647637,0.20748252,21.207835954235406,2022-01,0.5348122,36.0,6.3,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59850619701473,12.822865955141928]}"
36_601,0.3937878787878788,14.160455363283916,1.38,27.2,0.521,891,1.36,27.750000000000057,0.33283183,-0.34821635,3.660041141241376E-5,19.1,0.0,0.49918154044737956,-1.7098017741748483E-4,52.1,0.86079556,0.21616994,20.944006569154908,2022-01,0.5298663,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70181245468848,12.822865955141928]}"
36_602,0.3551944444444445,14.160455363283916,1.37,29.9,0.47600000000000003,886,1.495,27.57000000000005,0.3370201,-0.3605548,3.3533837618081096E-5,18.9,0.0,0.5054525980628755,-1.7858607890067904E-4,47.6,0.5029945,0.21616994,20.944006569154908,2022-01,0.5251732,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7152871839503,12.822865955141928]}"
36_603,0.35690909090909095,14.350522777598428,1.36,27.2,0.506,875,1.36,27.230000000000018,0.2069062,-0.2051464,3.1704384809934196E-5,18.2,0.0,0.31031742480407043,-2.7680959546836586E-5,50.6,0.64038885,0.21616994,20.943158639887315,2022-01,0.5226527,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75571137173569,12.822865955141928]}"
36_604,0.36043243243243245,14.632394942416909,1.36,22.4,0.547,726,1.1199999999999999,28.95500000000004,0.21061471,-0.20169553,3.4054937990044716E-5,19.7,0.0,0.31588395696380317,2.459960722356584E-4,54.7,1.361018,0.21296927,22.16182988484701,2022-01,0.5264007,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43680944587322,12.81837437872133]}"
36_605,0.3620810810810811,14.632394942416909,1.36,23.5,0.538,730,1.175,28.80000000000001,0.18625993,-0.19519001,3.3911117599421745E-5,19.7,0.0,0.2793508555480692,2.7920542586719457E-4,53.8,0.5402533,0.21296927,22.16182988484701,2022-01,0.5144024,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44130102229383,12.81837437872133]}"
36_606,0.3429189189189189,14.585795585058122,1.37,22.6,0.569,769,1.1300000000000001,28.960000000000036,0.30387917,-0.28993213,3.822717024995893E-5,19.8,0.0,0.4557485586891932,-2.140649358570042E-4,56.9,1.5624206,0.21296927,21.86276286955797,2022-01,0.53563035,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50418309218219,12.81837437872133]}"
36_607,0.3305882352941176,14.585795585058122,1.35,24.0,0.545,768,1.2000000000000002,27.94500000000005,0.33320546,-0.32681024,3.901229085954095E-5,18.9,0.0,0.4997350531952853,-4.3882835298006305E-5,54.5,2.0323825,0.20748252,21.86276286955797,2022-01,0.5390187,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52214939786461,12.81837437872133]}"
36_608,0.4255897435897436,14.157302536503039,1.35,26.2,0.513,925,1.31,27.475000000000023,0.27331576,-0.28214243,4.00503532263387E-5,24.3,0.0,0.4099240533305153,-1.0461912071442733E-5,51.3,0.9528799,0.21482986,21.207835954235406,2022-01,0.518342,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60748934985594,12.81837437872133]}"
36_609,0.39384210526315794,14.157302536503039,1.36,24.5,0.538,914,1.225,28.210000000000036,0.17349687,-0.16785522,4.1190040338765636E-5,18.4,0.0,0.26021445289928574,7.86291900001608E-5,53.8,0.7539408,0.21482986,21.207835954235406,2022-01,0.5170176,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63893038480012,12.81837437872133]}"
36_610,0.35728571428571426,14.350522777598428,1.36,26.7,0.507,875,1.335,27.700000000000045,0.21525869,-0.19002755,3.261893582355336E-5,20.3,0.0,0.3228443251605516,-4.130764773905262E-5,50.7,0.82067406,0.21616994,20.943158639887315,2022-01,0.5251701,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76020294815629,12.81837437872133]}"
36_611,0.3578387096774193,14.585795585058122,1.37,19.5,0.61,751,0.9750000000000001,29.130000000000052,0.23214781,-0.24752691,3.4772412923064406E-5,18.8,0.0,0.3481721566944669,3.0554383191578927E-4,61.0,1.1156008,0.19697462,21.86276286955797,2022-01,0.5111593,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4637589043968,12.813882802300732]}"
36_612,0.34493548387096773,14.585795585058122,1.34,23.5,0.546,757,1.175,28.170000000000016,0.37644127,-0.36296457,3.901229085954095E-5,19.6,0.0,0.5645701697830315,-4.3882835298006305E-5,54.6,1.4168446,0.20800845,21.86276286955797,2022-01,0.5553747,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52214939786461,12.813882802300732]}"
36_613,0.38680000000000003,14.157302536503039,1.33,24.2,0.54,887,1.21,27.02000000000004,0.28428295,-0.27292362,3.936746994526335E-5,24.1,0.0,0.42636766442004764,1.9857907215746262E-5,54.0,4.779513,0.20800845,21.207835954235406,2022-01,0.52743876,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56706516207055,12.813882802300732]}"
36_614,0.38680000000000003,14.157302536503039,1.28,24.6,0.52,932,1.2300000000000002,27.02000000000004,0.35316566,-0.31678787,3.910128480907327E-5,28.6,0.0,0.5296643473501431,-1.1197203806970592E-4,52.0,5.077112,0.20800845,21.207835954235406,2022-01,0.56515205,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57155673849115,12.813882802300732]}"
36_615,0.37856756756756754,14.157302536503039,1.31,24.3,0.525,956,1.215,27.02000000000004,0.14055693,-0.15259492,3.910128480907327E-5,28.2,0.0,0.21080829204728424,-1.1197203806970592E-4,52.5,1.6536074,0.20800845,21.207835954235406,2022-01,0.51345956,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57604831491176,12.813882802300732]}"
36_616,0.413825,14.157302536503039,1.35,25.3,0.534,920,1.2650000000000001,27.78000000000003,0.2643648,-0.2795114,3.900340122881464E-5,18.3,0.0,0.3964849793060328,1.4682380576375333E-4,53.4,0.997662,0.20888951,21.207835954235406,2022-01,0.5177338,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62096407911775,12.813882802300732]}"
36_617,0.3518,14.350522777598428,1.37,26.9,0.503,877,1.345,27.980000000000018,0.21878672,-0.25553715,3.261893582355336E-5,19.4,0.0,0.3281004837979844,-4.130764773905262E-5,50.3,0.89104056,0.21401869,20.943158639887315,2022-01,0.49892107,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76469452457684,12.813882802300732]}"
36_618,0.3596923076923077,14.585795585058122,1.38,22.7,0.547,728,1.135,28.495000000000005,0.4153571,-0.3864465,3.3670757058619225E-5,18.2,0.0,0.6229539212950961,3.124426782417023E-4,54.7,1.6872699,0.19697462,21.86276286955797,2022-01,0.5648191,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45028417513504,12.809391225880134]}"
36_619,0.35440625,14.585795585058122,1.38,20.4,0.58,744,1.02,28.785000000000025,0.36605218,-0.35343122,3.3670757058619225E-5,18.2,0.0,0.5489804190723312,3.124426782417023E-4,58.0,2.7972426,0.19697462,21.86276286955797,2022-01,0.5428858,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45477575155564,12.809391225880134]}"
36_620,0.33902941176470586,14.585795585058122,1.32,24.5,0.541,749,1.225,27.86500000000001,0.39241257,-0.37029314,3.627907777317758E-5,31.6,0.0,0.5885324143247617,-5.615421870185637E-5,54.1,0.6064736,0.20800845,21.86276286955797,2022-01,0.55426884,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52214939786461,12.809391225880134]}"
36_621,0.41535,14.157302536503039,1.35,27.8,0.498,927,1.3900000000000001,27.940000000000055,0.2113131,-0.18851416,3.9190898737472765E-5,22.7,0.0,0.316928843649999,-3.711071521221241E-5,49.8,0.24475457,0.20888951,21.207835954235406,2022-01,0.5252817,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60748934985594,12.809391225880134]}"
36_622,0.4116,14.157302536503039,1.37,25.7,0.525,911,1.2850000000000001,27.36500000000001,0.27656618,-0.27908248,3.726609706742767E-5,18.8,0.0,0.41480048844002865,6.670948667525853E-5,52.5,0.79209954,0.20888951,21.207835954235406,2022-01,0.5271196,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62994723195891,12.809391225880134]}"
36_623,0.40131578947368424,14.157302536503039,1.37,24.5,0.542,913,1.225,27.475000000000023,0.17023458,-0.154008,3.915798097774889E-5,19.3,0.0,0.25531931155921,-2.4365271894633078E-5,54.2,0.83086145,0.20888951,21.207835954235406,2022-01,0.5688351,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64342196122072,12.809391225880134]}"
36_624,0.3674545454545454,14.160455363283916,1.36,27.5,0.49100000000000005,895,1.375,27.04000000000002,0.37188855,-0.35961938,3.1569612697430235E-5,18.2,0.0,0.5577072227806589,-1.966738141092987E-4,49.1,1.0845656,0.21401869,20.944006569154908,2022-01,0.5416191,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72876191321205,12.809391225880134]}"
36_625,0.3570967741935484,14.160455363283916,1.36,26.1,0.503,889,1.3050000000000002,27.250000000000057,0.18423697,-0.18028751,3.179107656489406E-5,17.6,0.0,0.27631387064327345,-1.8297648552221974E-4,50.3,0.95706207,0.21401869,20.944006569154908,2022-01,0.5139208,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73774506605326,12.809391225880134]}"
36_626,0.3235,14.350522777598428,1.37,28.0,0.503,875,1.4000000000000001,28.590000000000032,0.19701108,-0.19857202,3.232242676085432E-5,18.1,0.0,0.29547535125689045,-2.244472455732994E-5,50.3,0.5423314,0.21401869,20.943158639887315,2022-01,0.51414514,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76918610099744,12.809391225880134]}"
36_627,0.3528,14.350522777598428,1.37,27.7,0.516,874,1.385,28.880000000000052,0.2887731,-0.31351975,3.257553797551519E-5,18.2,0.0,0.433109465187067,-3.93803646813843E-5,51.6,0.5350173,0.21401869,20.943158639887315,2022-01,0.52113515,36.0,6.7,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77816925383866,12.809391225880134]}"
36_628,0.35615625,14.585795585058122,1.37,20.0,0.6070000000000001,792,1.0,28.335000000000036,0.27386907,-0.27809107,3.3670757058619225E-5,22.3,0.0,0.4107315421341609,3.124426782417023E-4,60.7,2.3200629,0.19697462,21.86276286955797,2022-01,0.51867265,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45926732797625,12.804899649459536]}"
36_629,0.3677297297297297,14.585795585058122,1.36,22.3,0.583,785,1.115,28.970000000000027,0.28290278,-0.2852666,3.5756337286921694E-5,19.8,0.0,0.4242915337053645,5.376796152281889E-5,58.3,0.63762367,0.19697462,21.86276286955797,2022-01,0.51803786,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49070836292043,12.804899649459536]}"
36_630,0.41370588235294115,14.160455363283916,1.33,25.0,0.535,923,1.25,27.315000000000055,0.25853595,-0.282438,3.82395232768253E-5,20.3,0.0,0.3877530864653025,5.7889896429783E-5,53.5,0.4981776,0.20888951,20.944006569154908,2022-01,0.5269716,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65240511406193,12.804899649459536]}"
36_631,0.385,14.160455363283916,1.34,24.0,0.5529999999999999,910,1.2000000000000002,28.765000000000043,0.1770245,-0.17826562,3.4069719345061404E-5,19.6,0.0,0.26550903777009177,-8.957383275225133E-6,55.3,0.91495216,0.20888951,20.944006569154908,2022-01,0.51972723,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68384614900611,12.804899649459536]}"
36_632,0.392875,14.160455363283916,1.36,28.7,0.505,883,1.435,27.94500000000005,0.21828976,-0.20482245,3.383197870780638E-5,19.7,0.0,0.3273867360668246,-7.886085617956691E-5,50.5,0.45958778,0.21401869,20.944006569154908,2022-01,0.5302976,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70181245468848,12.804899649459536]}"
36_633,0.35957575757575755,14.160455363283916,1.35,26.7,0.507,895,1.335,27.630000000000052,0.17752595,-0.1691085,3.107947230858896E-5,18.4,0.0,0.2662602510888154,-6.899676678227549E-5,50.7,0.49684307,0.21401869,20.944006569154908,2022-01,0.5155568,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74223664247387,12.804899649459536]}"
36_634,0.34834482758620694,14.350522777598428,1.36,27.6,0.5,872,1.3800000000000001,28.200000000000045,0.24292032,-0.22360718,3.232242676085432E-5,20.5,0.0,0.3643206365432458,-2.244472455732994E-5,50.0,0.55133647,0.21401869,20.943158639887315,2022-01,0.5309578,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76918610099744,12.804899649459536]}"
36_635,0.33638709677419354,14.350522777598428,1.37,27.6,0.517,870,1.3800000000000001,28.90500000000003,0.2913491,-0.2881024,3.113608485951157E-5,18.5,0.0,0.43695899451809095,-1.765019980818725E-5,51.7,0.43196964,0.21401869,20.943158639887315,2022-01,0.5320715,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79164398310047,12.804899649459536]}"
36_636,0.3448823529411765,14.585795585058122,1.37,24.0,0.546,767,1.2000000000000002,28.14500000000004,0.3191742,-0.33738878,3.621385986278742E-5,21.3,0.0,0.47869443298617603,3.433662622870332E-5,54.6,1.8248223,0.20800845,21.86276286955797,2022-01,0.53019243,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53113255070576,12.800408073038938]}"
36_637,0.36548571428571425,14.157302536503039,1.35,25.1,0.536,935,1.2550000000000001,26.825000000000045,0.39762744,-0.3641373,3.883393584774195E-5,23.9,0.0,0.5963387632721354,-9.051631002700236E-6,53.6,2.1384337,0.20800845,21.207835954235406,2022-01,0.56872326,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57155673849115,12.800408073038938]}"
36_638,0.3694722222222222,14.157302536503039,1.34,24.6,0.527,933,1.2300000000000002,26.980000000000018,0.31218052,-0.32324848,3.8119994730864274E-5,25.0,0.0,0.468201140870715,-6.947753040038972E-5,52.7,0.8201611,0.20800845,21.207835954235406,2022-01,0.5287574,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58053989133236,12.800408073038938]}"
36_639,0.39116666666666666,14.157302536503039,1.37,25.5,0.538,903,1.2750000000000001,27.185000000000002,0.31370705,-0.33005714,3.9079825121897175E-5,18.9,0.0,0.47047842837990256,1.3514728570219357E-5,53.8,0.9084137,0.20888951,21.207835954235406,2022-01,0.52100927,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63893038480012,12.800408073038938]}"
36_640,0.39116666666666666,14.157302536503039,1.35,25.5,0.538,914,1.2750000000000001,27.185000000000002,0.3264621,-0.34013045,3.915798097774889E-5,19.1,0.0,0.48962845244291464,-2.4365271894633078E-5,53.8,0.78139764,0.20888951,21.207835954235406,2022-01,0.52613634,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64342196122072,12.800408073038938]}"
36_641,0.39575,14.160455363283916,1.34,26.1,0.535,908,1.3050000000000002,27.935000000000002,0.180262,-0.17129825,3.82395232768253E-5,20.0,0.0,0.2703525051796967,5.7889896429783E-5,53.5,0.46752965,0.20888951,20.944006569154908,2022-01,0.5173423,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65689669048254,12.800408073038938]}"
36_642,0.3630882352941176,14.160455363283916,1.35,27.3,0.516,894,1.3650000000000002,28.450000000000045,0.18116385,-0.19052178,3.391391638875704E-5,18.2,0.0,0.27171431689892267,-4.645430986986522E-5,51.6,0.9668118,0.20888951,20.944006569154908,2022-01,0.51620317,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69282930184733,12.800408073038938]}"
36_643,0.34834482758620694,14.350522777598428,1.37,29.0,0.494,866,1.4500000000000002,28.200000000000045,0.40697828,-0.34361243,3.232242676085432E-5,19.0,0.0,0.610377378903237,-2.244472455732994E-5,49.4,0.36756328,0.21401869,20.943158639887315,2022-01,0.5999587,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76918610099744,12.800408073038938]}"
36_644,0.3748611111111111,14.585795585058122,1.37,20.3,0.599,775,1.0150000000000001,28.90500000000003,0.2802627,-0.25947076,3.3613542209598785E-5,19.7,0.0,0.4203312177921623,1.765952358104304E-4,59.9,1.5659957,0.19697462,21.86276286955797,2022-01,0.53810006,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47274205723801,12.79591649661834]}"
36_645,0.36425,14.585795585058122,1.37,24.7,0.529,744,1.235,28.920000000000016,0.30920005,-0.32040876,3.420248576262694E-5,20.5,6.148256063461304,0.4637400900795589,3.5455220845490765E-5,52.9,0.8774931,0.20800845,21.86276286955797,2022-01,0.5310232,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5086746686028,12.79591649661834]}"
36_646,0.36576470588235294,14.585795585058122,1.37,24.5,0.527,743,1.225,28.525000000000034,0.33003455,-0.32002923,3.4324306875288756E-5,20.6,6.148256063461304,0.4949848982148197,-5.0361522899440145E-5,52.7,1.1658897,0.20800845,21.86276286955797,2022-01,0.54116315,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.517657821444,12.79591649661834]}"
36_647,0.3582121212121212,14.585795585058122,1.37,24.3,0.544,772,1.215,28.54000000000002,0.27232465,-0.29973426,3.575845086690278E-5,21.2,6.148256063461304,0.408436112898678,7.27379679507865E-8,54.4,2.379254,0.20800845,21.86276286955797,2022-01,0.5200138,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53113255070576,12.79591649661834]}"
36_648,0.36397222222222225,14.585795585058122,1.35,23.6,0.543,799,1.1800000000000002,28.14500000000004,0.39569795,-0.35608178,3.6392587724831035E-5,21.9,6.148256063461304,0.5934352754673174,1.0617811012497155E-4,54.3,1.6237625,0.20800845,21.86276286955797,2022-01,0.5754926,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54011570354697,12.79591649661834]}"
36_649,0.4078,14.157302536503039,1.36,26.8,0.518,913,1.34,27.180000000000007,0.08794322,-0.08472551,3.775061667081518E-5,18.0,0.0,0.1318981515363419,-4.735190718452178E-5,51.8,1.1371391,0.20888951,21.207835954235406,2022-01,0.51045835,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62096407911775,12.79591649661834]}"
36_650,0.4020571428571429,14.157302536503039,1.26,25.2,0.531,897,1.26,26.950000000000045,0.346997,-0.27891415,3.775061667081518E-5,40.4,0.0,0.5203580990835169,-4.735190718452178E-5,53.1,0.42012545,0.20888951,21.207835954235406,2022-01,0.566401,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62994723195891,12.79591649661834]}"
36_651,0.3749117647058824,14.157302536503039,1.36,26.0,0.527,910,1.3,27.045000000000016,0.23511682,-0.2663496,3.849180066360477E-5,18.3,0.0,0.3526359903692757,-9.94180452039173E-5,52.7,0.9013739,0.20888951,21.207835954235406,2022-01,0.50566757,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64342196122072,12.79591649661834]}"
36_652,0.4081034482758621,14.160455363283916,1.34,25.8,0.537,909,1.29,27.295000000000016,0.2393761,-0.24838814,3.670589258535309E-5,17.2,0.0,0.3590219516354933,4.8870492443525645E-5,53.7,0.8775444,0.20888951,20.944006569154908,2022-01,0.5252172,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65240511406193,12.79591649661834]}"
36_653,0.43720588235294117,14.160455363283916,1.35,28.1,0.512,893,1.4050000000000002,27.815000000000055,0.15677713,-0.17790923,3.142029496191563E-5,18.6,0.0,0.23512383480206356,5.4800868332883865E-5,51.2,0.65141153,0.20888951,20.944006569154908,2022-01,0.5118352,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68384614900611,12.79591649661834]}"
36_654,0.38048387096774194,14.160455363283916,1.38,26.7,0.519,895,1.335,28.135000000000048,0.16210285,-0.17498244,3.0403696658447103E-5,18.1,0.0,0.24312027789349958,-1.4953066889162334E-4,51.9,0.8015946,0.21401869,20.944006569154908,2022-01,0.5147613,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7197787603709,12.79591649661834]}"
36_655,0.366,14.160455363283916,1.36,27.5,0.512,903,1.375,28.335000000000036,0.2216571,-0.25016353,3.1022887079553465E-5,18.6,0.0,0.3324483584744475,-9.774692104150283E-5,51.2,0.2945853,0.21401869,20.944006569154908,2022-01,0.5163376,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73325348963266,12.79591649661834]}"
36_656,0.3735,14.160455363283916,1.36,27.0,0.517,885,1.35,28.630000000000052,0.29564095,-0.2908063,3.013532347130765E-5,18.2,0.0,0.4433921712033542,-4.0086980748688495E-5,51.7,0.31903243,0.21401869,20.944006569154908,2022-01,0.5318961,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74223664247387,12.79591649661834]}"
36_657,0.3406451612903226,14.350522777598428,1.36,29.7,0.48700000000000004,878,1.485,28.220000000000027,0.27814236,-0.3183376,3.233903887314682E-5,17.0,6.152036905288696,0.4171591735866369,8.707232577856339E-6,48.7,0.7908703,0.21401869,20.943158639887315,2022-01,0.5155159,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76020294815629,12.79591649661834]}"
36_658,0.3711470588235294,14.585795585058122,1.37,23.1,0.552,769,1.155,28.345000000000027,0.20018585,-0.21627899,3.575845086690278E-5,20.9,6.148256063461304,0.3002421789024075,7.27379679507865E-8,55.2,1.2459258,0.20800845,21.86276286955797,2022-01,0.51315016,36.0,6.6,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53113255070576,12.791424920197741]}"
36_659,0.38405555555555554,14.157302536503039,1.36,25.4,0.531,915,1.27,27.67500000000001,0.2350859,-0.27285433,3.885037238010391E-5,20.6,0.0,0.3525702455054654,-7.983532691800411E-5,53.1,0.813674,0.20888951,21.207835954235406,2022-01,0.51698637,36.0,6.4,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60748934985594,12.791424920197741]}"
36_660,0.40034482758620693,14.157302536503039,1.37,25.9,0.534,894,1.295,27.70500000000004,0.1899269,-0.17413941,3.839668259514355E-5,19.6,0.0,0.2848569922686885,-4.864019436109243E-5,53.4,0.29458192,0.20888951,21.207835954235406,2022-01,0.5269743,36.0,6.5,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63893038480012,12.791424920197741]}"
